db	id	label
ORPHA	3204	Stormorken-Sjaastad-Langslet syndrome
ORPHA	3205	Sturge-Weber syndrome
ORPHA	3206	Stüve-Wiedemann syndrome
ORPHA	321	Multiple osteochondromas
ORPHA	3232	Deafness-ear malformation-facial palsy syndrome
ORPHA	324	Fabry disease
ORPHA	324540	Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome
ORPHA	324588	Familial dyskinesia and facial myokymia
ORPHA	3246	Symphalangism with multiple anomalies of hands and feet
ORPHA	325124	Testicular agenesis
ORPHA	325345	46,XY ovotesticular disorder of sex development
ORPHA	3260	Idiopathic hypereosinophilic syndrome
ORPHA	329	Congenital factor XI deficiency
ORPHA	329252	Spondylocostal dysostosis-hypospadias-intellectual disability syndrome
ORPHA	329284	Beta-propeller protein-associated neurodegeneration
ORPHA	329478	Adult-onset distal myopathy due to VCP mutation
ORPHA	32960	Tumor necrosis factor receptor 1 associated periodic syndrome
ORPHA	329971	Generalized juvenile polyposis/juvenile polyposis coli
ORPHA	330054	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome
ORPHA	3310	Tetrasomy 9p
ORPHA	3322	Hoyeraal-Hreidarsson syndrome
ORPHA	33276	Kaposi sarcoma
ORPHA	33364	Trichothiodystrophy
ORPHA	3339	Toriello-Lacassie-Droste syndrome
ORPHA	3342	Arterial tortuosity syndrome
ORPHA	3352	Tricho-dento-osseous syndrome
ORPHA	3369	Trigonocephaly-short stature-developmental delay syndrome
ORPHA	3378	Trisomy 13
ORPHA	3379	Distal trisomy 17q
ORPHA	3389	Tuberculosis
ORPHA	340	Hemorrhagic fever-renal syndrome
ORPHA	3404	Ulbright-Hodes syndrome
ORPHA	342	Familial Mediterranean fever
ORPHA	3429	Verloove Vanhorick-Brubakk syndrome
ORPHA	3440	Waardenburg syndrome
ORPHA	3447	Weaver syndrome
ORPHA	3455	Wiedemann-Rautenstrauch syndrome
ORPHA	3456	Wildervanck syndrome
ORPHA	346	Quinquaud's folliculitis decalvans
ORPHA	3469	XK aprosencephaly syndrome
ORPHA	3472	Yunis-Varon syndrome
ORPHA	3473	Zimmermann-Laband syndrome
ORPHA	35078	T-B+ severe combined immunodeficiency due to JAK3 deficiency
ORPHA	352582	Familial infantile myoclonic epilepsy
ORPHA	352596	Progressive myoclonic epilepsy with dystonia
ORPHA	354	GM1 gangliosidosis
ORPHA	355	Gaucher disease
ORPHA	35612	Nanophthalmos
ORPHA	35687	Erdheim-Chester disease
ORPHA	35689	Primary lateral sclerosis
ORPHA	358	Gitelman syndrome
ORPHA	363417	Temtamy preaxial brachydactyly syndrome
ORPHA	363429	Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome
ORPHA	363686	Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome
ORPHA	363710	Spinocerebellar ataxia type 37
ORPHA	364028	X-linked intellectual disability due to GRIA3 mutations
ORPHA	36426	Stevens-Johnson syndrome
ORPHA	37	Acrodermatitis enteropathica
ORPHA	370348	Peripheral primitive neuroectodermal tumor
ORPHA	370930	XYLT1-CDG
ORPHA	370959	Congenital muscular dystrophy with cerebellar involvement
ORPHA	371428	Multicentric osteolysis-nodulosis-arthropathy spectrum
ORPHA	37202	Interstitial cystitis
ORPHA	374	Goldenhar syndrome
ORPHA	381	Griscelli syndrome
ORPHA	39044	Uveal melanoma
ORPHA	391487	Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
ORPHA	391665	Homozygous familial hypercholesterolemia
ORPHA	396	Chronic hiccup
ORPHA	397	Giant cell arteritis
ORPHA	397685	Familial hyperprolactinemia
ORPHA	397695	3q27.3 microdeletion syndrome
ORPHA	397715	Joubert syndrome with Jeune asphyxiating thoracic dystrophy
ORPHA	39812	Graft versus host disease
ORPHA	398173	Focal facial dermal dysplasia type II
ORPHA	399081	KLHL9-related early-onset distal myopathy
ORPHA	401815	Autosomal recessive spastic paraplegia type 66
ORPHA	401942	Familial median cleft of the upper and lower lips
ORPHA	401973	MEND syndrome
ORPHA	40366	Acitretin/etretinate embryopathy
ORPHA	404448	ADNP syndrome
ORPHA	404454	Alacrimia-choreoathetosis-liver dysfunction syndrome
ORPHA	407	Glycine encephalopathy
ORPHA	411593	Insulin autoimmune syndrome
ORPHA	411629	Nephropathic infantile cystinosis
ORPHA	411709	Renal agenesis
ORPHA	412	Dysbetalipoproteinemia
ORPHA	412057	Autosomal recessive cerebellar ataxia due to STUB1 deficiency
ORPHA	415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome
ORPHA	423	Malignant hyperthermia of anesthesia
ORPHA	423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome
ORPHA	42642	PFAPA syndrome
ORPHA	427	Familial hypoaldosteronism
ORPHA	42775	PHACE syndrome
ORPHA	431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency
ORPHA	432	Normosmic congenital hypogonadotropic hypogonadism
ORPHA	435628	Keppen-Lubinsky syndrome
ORPHA	435660	LIPE-related familial partial lipodystrophy
ORPHA	436	Hypophosphatasia
ORPHA	436003	Contractures-developmental delay-Pierre Robin syndrome
ORPHA	437572	MYH7-related late-onset scapuloperoneal muscular dystrophy
ORPHA	439167	Placental insufficiency
ORPHA	439218	KCNQ2-related epileptic encephalopathy
ORPHA	440354	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome
ORPHA	442	Congenital hypothyroidism
ORPHA	443811	PGM3-CDG
ORPHA	444002	11q22.2q22.3 microdeletion syndrome
ORPHA	444490	Familial chylomicronemia syndrome
ORPHA	447	Paroxysmal nocturnal hemoglobinuria
ORPHA	447896	Tremor-ataxia-central hypomyelination syndrome
ORPHA	45453	Incessant infant ventricular tachycardia
ORPHA	454887	Corticobasal syndrome
ORPHA	456328	X-linked myotubular myopathy-abnormal genitalia syndrome
ORPHA	457059	Pseudohypoparathyroidism with Albright hereditary osteodystrophy
ORPHA	459033	Ataxia-oculomotor apraxia type 4
ORPHA	464	Incontinentia pigmenti
ORPHA	464329	Kaposiform lymphangiomatosis
ORPHA	466722	Autosomal recessive spastic paraplegia type 77
ORPHA	469	Hereditary fructose intolerance
ORPHA	470	Lysinuric protein intolerance
ORPHA	476126	Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome
ORPHA	480	Kearns-Sayre syndrome
ORPHA	480536	MSH3-related attenuated familial adenomatous polyposis
ORPHA	480880	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability
ORPHA	482601	Adenylosuccinate synthetase-like 1-related distal myopathy
ORPHA	485	Kniest dysplasia
ORPHA	488594	Autosomal recessive spastic paraplegia type 76
ORPHA	49	Penile agenesis
ORPHA	494	Keratoderma hereditarium mutilans
ORPHA	50	Aicardi syndrome
ORPHA	500150	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome
ORPHA	501	Lafora disease
ORPHA	508488	8q24.3 microdeletion syndrome
ORPHA	509	Leptospirosis
ORPHA	50944	Schöpf-Schulz-Passarge syndrome
ORPHA	50945	Blomstrand lethal chondrodysplasia
ORPHA	51	Aicardi-Goutières syndrome
ORPHA	513436	Autosomal recessive spastic paraplegia type 78
ORPHA	514	Acute monoblastic leukemia
ORPHA	51636	WHIM syndrome
ORPHA	517	Acute myelomonocytic leukemia
ORPHA	521	Chronic myeloid leukemia
ORPHA	521445	Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome
ORPHA	523	Hereditary leiomyomatosis and renal cell cancer
ORPHA	52368	Mohr-Tranebjaerg syndrome
ORPHA	52427	Retinitis punctata albescens
ORPHA	52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia
ORPHA	525731	Pediatric-onset Graves disease
ORPHA	528	Berardinelli-Seip congenital lipodystrophy
ORPHA	52901	Isolated follicle stimulating hormone deficiency
ORPHA	529799	Acute bilirubin encephalopathy
ORPHA	529808	Chronic bilirubin encephalopathy
ORPHA	529962	17q24.2 microdeletion syndrome
ORPHA	529965	Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome
ORPHA	53	Albers-Schönberg osteopetrosis
ORPHA	530	Lipoid proteinosis
ORPHA	531	Miller-Dieker syndrome
ORPHA	534	Oculocerebrorenal syndrome of Lowe
ORPHA	53697	Gnathodiaphyseal dysplasia
ORPHA	537	Toxic epidermal necrolysis
ORPHA	53721	Spinal arteriovenous metameric syndrome
ORPHA	54251	Corticosteroid-sensitive aseptic abscess syndrome
ORPHA	543	Burkitt lymphoma
ORPHA	54370	Primary membranoproliferative glomerulonephritis
ORPHA	54595	Craniopharyngioma
ORPHA	550	MELAS
ORPHA	556	Malakoplakia
ORPHA	558	Marfan syndrome
ORPHA	559	Marinesco-Sjögren syndrome
ORPHA	56	Alkaptonuria
ORPHA	56304	Atelosteogenesis type II
ORPHA	56305	Atelosteogenesis type III
ORPHA	564	Meckel syndrome
ORPHA	567	22q11.2 deletion syndrome
ORPHA	572	Immunodeficiency by defective expression of MHC class II
ORPHA	573	Monilethrix
ORPHA	575	Muckle-Wells syndrome
ORPHA	582	Mucopolysaccharidosis type 4
ORPHA	589	Myasthenia gravis
ORPHA	59135	Laing early-onset distal myopathy
ORPHA	600	Vocal cord and pharyngeal distal myopathy
ORPHA	602	GNE myopathy
ORPHA	617	Congenital primary megaureter
ORPHA	622	Homocystinuria without methylmalonic aciduria
ORPHA	63446	Acrocapitofemoral dysplasia
ORPHA	64	Alström syndrome
ORPHA	644	NARP syndrome
ORPHA	64752	Hereditary sensory and autonomic neuropathy type 5
ORPHA	64755	Becker nevus syndrome
ORPHA	649	Norrie disease
ORPHA	65288	Permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
ORPHA	65759	Carpenter syndrome
ORPHA	659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques
ORPHA	66518	Short fifth metacarpals-insulin resistance syndrome
ORPHA	66624	PANDAS
ORPHA	66627	Pigmented villonodular synovitis
ORPHA	67036	Autosomal dominant optic atrophy and cataract
ORPHA	67043	Amoebic keratitis
ORPHA	67048	3-methylglutaconic aciduria type 4
ORPHA	672	Pallister-Hall syndrome
ORPHA	673	Malaria
ORPHA	678	Papillon-Lefèvre syndrome
ORPHA	679	Malignant atrophic papulosis
ORPHA	681	Hypokalemic periodic paralysis
ORPHA	683	Progressive supranuclear palsy
ORPHA	69085	Limb-mammary syndrome
ORPHA	69744	Circumscribed palmoplantar hypokeratosis
ORPHA	701	Alopecia universalis
ORPHA	704	Pemphigus vulgaris
ORPHA	70476	Vernal keratoconjunctivitis
ORPHA	70578	Adult acute respiratory distress syndrome
ORPHA	70591	Chronic thromboembolic pulmonary hypertension
ORPHA	71211	Neuromyelitis optica
ORPHA	71277	Classic glucose transporter type 1 deficiency syndrome
ORPHA	722	Hypoplasminogenemia
ORPHA	724	Idiopathic acute eosinophilic pneumonia
ORPHA	73223	Global developmental delay-osteopenia-ectodermal defect syndrome
ORPHA	73224	Tubular renal disease-cardiomyopathy syndrome
ORPHA	73267	Non-24-hour sleep-wake syndrome
ORPHA	740	Hutchinson-Gilford progeria syndrome
ORPHA	742	Prolidase deficiency
ORPHA	745	Severe hereditary thrombophilia due to congenital protein C deficiency
ORPHA	747	Autoimmune pulmonary alveolar proteinosis
ORPHA	752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency
ORPHA	75373	Progressive bifocal chorioretinal atrophy
ORPHA	755	Leydig cell hypoplasia
ORPHA	75564	Acquired idiopathic sideroblastic anemia
ORPHA	758	Pseudoxanthoma elasticum
ORPHA	75857	6q terminal deletion syndrome
ORPHA	767	Polyarteritis nodosa
ORPHA	77259	Gaucher disease type 1
ORPHA	77261	Gaucher disease type 3
ORPHA	778	Rett syndrome
ORPHA	790	Retinoblastoma
ORPHA	79083	PPARG-related familial partial lipodystrophy
ORPHA	79086	Acquired generalized lipodystrophy
ORPHA	79096	Pyridoxal phosphate-responsive seizures
ORPHA	79102	Thyrotoxic periodic paralysis
ORPHA	79106	Eiken syndrome
ORPHA	79136	Episodic ataxia type 4
ORPHA	79147	Familial reactive perforating collagenosis
ORPHA	79233	Hypoxanthine guanine phosphoribosyltransferase partial deficiency
ORPHA	79234	Crigler-Najjar syndrome type 1
ORPHA	79239	Classic galactosemia
ORPHA	79241	Biotinidase deficiency
ORPHA	79242	Holocarboxylase synthetase deficiency
ORPHA	79262	Adult neuronal ceroid lipofuscinosis
ORPHA	79273	Hereditary coproporphyria
ORPHA	79277	Congenital erythropoietic porphyria
ORPHA	79280	Alpha-N-acetylgalactosaminidase deficiency type 2
ORPHA	79282	Methylmalonic acidemia with homocystinuria, type cblC
ORPHA	79283	Methylmalonic acidemia with homocystinuria, type cblD
ORPHA	79284	Methylmalonic acidemia with homocystinuria type cblF
ORPHA	79318	PMM2-CDG
ORPHA	79403	Junctional epidermolysis bullosa-pyloric atresia syndrome
ORPHA	79404	Junctional epidermolysis bullosa, generalized severe
ORPHA	79430	Hermansky-Pudlak syndrome
ORPHA	79452	Milroy disease
ORPHA	79474	Atypical Werner syndrome
ORPHA	79500	DOORS syndrome
ORPHA	797	Sarcoidosis
ORPHA	798	Schinzel-Giedion syndrome
ORPHA	8	47,XYY syndrome
ORPHA	800	Schwartz-Jampel syndrome
ORPHA	801	Scleroderma
ORPHA	818	Smith-Lemli-Opitz syndrome
ORPHA	820	Sneddon syndrome
ORPHA	822	Hereditary spherocytosis
ORPHA	824	Primary myelofibrosis
ORPHA	827	Stargardt disease
ORPHA	83468	Solitary bone cyst
ORPHA	83628	LUMBAR syndrome
ORPHA	84064	Syndromic diarrhea
ORPHA	84090	Fibronectin glomerulopathy
ORPHA	848	Beta-thalassemia
ORPHA	85167	Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome
ORPHA	85184	Craniometadiaphyseal dysplasia, wormian bone type
ORPHA	85202	Keutel syndrome
ORPHA	85276	X-linked intellectual disability, Armfield type
ORPHA	85278	Christianson syndrome
ORPHA	85279	Syndromic X-linked intellectual disability due to JARID1C mutation
ORPHA	85290	X-linked intellectual disability, Wilson type
ORPHA	85410	Oligoarticular juvenile idiopathic arthritis
ORPHA	85436	Psoriasis-related juvenile idiopathic arthritis
ORPHA	85445	AA amyloidosis
ORPHA	85446	Wild type ABeta2M amyloidosis
ORPHA	85448	AGel amyloidosis
ORPHA	859	Transcobalamin deficiency
ORPHA	861	Treacher-Collins syndrome
ORPHA	86839	Refractory anemia with excess blasts
ORPHA	869	Triple A syndrome
ORPHA	86909	Myoclonic epilepsy of infancy
ORPHA	881	Turner syndrome
ORPHA	88618	Psychomotor delay due to S-adenosylhomocysteine hydrolase deficiency
ORPHA	88628	Posterior column ataxia-retinitis pigmentosa syndrome
ORPHA	88673	Hepatocellular carcinoma
ORPHA	888	Van der Woude syndrome
ORPHA	889	Cutaneous small vessel vasculitis
ORPHA	897	Waardenburg-Shah syndrome
ORPHA	89840	Junctional epidermolysis bullosa, non-Herlitz type
ORPHA	899	Walker-Warburg syndrome
ORPHA	89936	X-linked hypophosphatemia
ORPHA	89937	Autosomal dominant hypophosphatemic rickets
ORPHA	900	Granulomatosis with polyangiitis
ORPHA	90026	Primary erythromelalgia
ORPHA	90038	Shiga toxin-associated hemolytic uremic syndrome
ORPHA	90050	Retinopathy of prematurity
ORPHA	90153	Mandibuloacral dysplasia with type A lipodystrophy
ORPHA	90154	Mandibuloacral dysplasia with type B lipodystrophy
ORPHA	90289	Localized scleroderma
ORPHA	90290	CREST syndrome
ORPHA	90291	Systemic sclerosis
ORPHA	90340	Blau syndrome
ORPHA	90354	Brittle cornea syndrome
ORPHA	904	Williams syndrome
ORPHA	906	Wiskott-Aldrich syndrome
ORPHA	90646	Deafness-hypogonadism syndrome
ORPHA	90650	Otopalatodigital syndrome type 1
ORPHA	90695	Panhypopituitarism
ORPHA	90790	Congenital lipoid adrenal hyperplasia due to STAR deficency
ORPHA	90791	Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency
ORPHA	90794	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency
ORPHA	90795	Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency
ORPHA	91	Aromatase deficiency
ORPHA	912	Zellweger syndrome
ORPHA	91347	TSH-secreting pituitary adenoma
ORPHA	91348	Functioning gonadotropic adenoma
ORPHA	91349	Non-functioning pituitary adenoma
ORPHA	91351	Pituitary dermoid and epidermoid cysts
ORPHA	91387	Familial thoracic aortic aneurysm and aortic dissection
ORPHA	920	Ablepharon macrostomia syndrome
ORPHA	927	Hyperammonemia due to N-acetylglutamate synthase deficiency
ORPHA	93317	Spondylometaphyseal dysplasia, Sedaghatian type
ORPHA	93388	Brachydactyly type A1
ORPHA	93405	Syndactyly type 4
ORPHA	93406	Syndactyly type 5
ORPHA	93929	Cloacal exstrophy
ORPHA	93930	Bladder exstrophy
ORPHA	93958	Oromandibular dystonia
ORPHA	94080	Non-functioning paraganglioma
ORPHA	94095	Spondylocostal dysostosis-anal atresia-genitourinary malformation syndrome
ORPHA	95427	Secondary short bowel syndrome
ORPHA	95428	COG8-CDG
ORPHA	95455	Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum
ORPHA	95494	Combined pituitary hormone deficiencies, genetic forms
ORPHA	95699	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency
ORPHA	96121	7q11.23 microduplication syndrome
ORPHA	96123	Monosomy 22
ORPHA	96164	Non-distal monosomy 20q
ORPHA	96176	Ring chromosome 13 syndrome
ORPHA	96191	Paternal uniparental disomy of chromosome 6
ORPHA	96369	Early-onset schizophrenia
ORPHA	970	Hereditary sensory and autonomic neuropathy type 2
ORPHA	97214	Eisenmenger syndrome
ORPHA	97230	Solar urticaria
ORPHA	97231	Ligneous conjunctivitis
ORPHA	97279	Insulinoma
ORPHA	97287	Bronchial neuroendocrine tumor
ORPHA	97355	Caribbean parkinsonism
ORPHA	977	Adrenomyodystrophy
ORPHA	98028	Rare circulatory system disease
ORPHA	983	Testicular regression syndrome
ORPHA	98375	Autoimmune hemolytic anemia
ORPHA	98428	Secondary polycythemia
ORPHA	98756	Spinocerebellar ataxia type 2
ORPHA	98760	Spinocerebellar ataxia type 8
ORPHA	98764	Spinocerebellar ataxia type 27
ORPHA	98805	Primary dystonia, DYT4 type
ORPHA	98907	Neutral lipid storage disease with ichthyosis
ORPHA	98969	Macular corneal dystrophy
ORPHA	98977	Juvenile glaucoma
ORPHA	99125	Congenital total pulmonary venous return anomaly
ORPHA	99147	Acquired von Willebrand syndrome
ORPHA	99226	Monosomy X
ORPHA	99228	Mosaic monosomy X
ORPHA	99330	49,XYYYY syndrome
ORPHA	99413	Turner syndrome due to structural X chromosome anomalies
ORPHA	99429	Complete androgen insensitivity syndrome
ORPHA	99812	LIG4 syndrome
ORPHA	99818	Turcot syndrome with polyposis
ORPHA	99852	Ravine syndrome
ORPHA	99857	Secondary syringomyelia
ORPHA	99870	Letterer-Siwe disease
ORPHA	99880	Hyperparathyroidism-jaw tumor syndrome
ORPHA	99885	Permanent neonatal diabetes mellitus
ORPHA	99900	Long chain acyl-CoA dehydrogenase deficiency
ORPHA	99901	Acyl-CoA dehydrogenase 9 deficiency
ORPHA	99921	Chronic graft versus host disease
ORPHA	99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2
